Marker Name,Accession,Code.Class,FC1D4.001.B2W2,FC1D4.002.B2W4,FC1D4.004.B1W1,FC1D4.007.B1W1,FC1D4.008.B4W1,FC1D4.010.B1W1,FC1D4.012.B1W1,FC1D4.013.B4W1,FC1D4.015.B2W2,FC1D4.016.B2W4,FC1D4.018.B2W2,FC1D4.020.B2W2,FC2D4.001.B2W4,FC2D4.003.B1W1,FC2D4.006.B1W1,FC2D4.007.B2W4,FC2D4.009.B1W1,FC2D4.011.B1W1,FC2D4.012.B4W1,FC2D4.014.B1W1,FC2D4.015.B2W4,FC2D4.017.B1W1,FC2D4.018.B2W4,FC2D4.020.B2W4,FC3D5.001.B4W1,FC3D5.003.B2W4,FC3D5.006.B2W2,FC3D5.008.B1W1,FC3D5.009.B2W2,FC3D5.011.B2W2,FC3D5.013.B1W1,FC3D5.014.B2W2,FC3D5.015.B4W1,FC3D5.017.B2W2,FC3D5.019.B2W2,FC3D5.021.B1W1,FC4D5.002.B2W2,FC4D5.003.B4W1,FC4D5.006.B2W4,FC4D5.008.B2W2,FC4D5.009.B2W4,FC4D5.011.B2W4,FC4D5.013.B2W2,FC4D5.014.B2W4,FC4D5.016.B1W1,FC4D5.017.B2W4,FC4D5.019.B2W4,FC4D5.021.B2W2,FC5D5.002.B4W1,FC5D5.004.B2W2,FC5D5.006.B4W1,FC5D5.008.B2W4,FC5D5.009.B4W1,FC5D5.011.B4W1,FC5D5.013.B2W4,FC5D5.015.B1W1,FC5D5.016.B2W2,FC5D5.018.B1W1,FC5D5.020.PRE,FC5D5.021.B2W4
MMP3,NM_002422.3,Endogenous,3.64385619,2.367371066,3.596935142,2.272023189,1,2.845991771,2.462052319,4.503984704,1,2.687060688,2.952333566,1.443606651,2.513490746,3.797012978,4.334139179,3.650764559,3.548436625,1.819668183,3.084064265,3.412781525,2.994579724,2.558267634,2.914564523,2.475084883,2.845991771,2.855989697,1.855989697,2.066950244,2.286881148,1.333423734,3.346247774,3.010779839,2.845991771,2.901108243,2.192194165,2.570462931,1.622930351,2.513490746,2.893362211,2.550900665,3.017921908,3.193771743,4.271276259,2.370164281,3.046141782,3.906890596,2.114367025,4.72628629,2.327687364,2.22342255,2.163498732,3.46727948,2.582556003,2.833902077,3.294253136,2.220329955,2.883620816,1.794935663,1.948600847,1.195347598
MMP9,NM_004994.2,Endogenous,3.489286023,4.390254956,4.09000653,2.61117238,3.786596362,7.5794668,3.577730931,7.871412451,3.572889668,3,4.685379552,2.485426827,4.705977902,3.904002316,4.826802684,3.777156666,3.025028794,2.788685711,1.604071324,4.343407822,4.731183242,3.060047384,7.685870086,2.475084883,3.666756592,3.998195503,3.519793486,1.646162657,4.853995647,3.800123353,4.465974465,4.220329955,2.438292852,3.802193217,2.855989697,4.508428653,3.634593268,4.750606505,5.105594276,4.589763487,5.073391816,3.775050541,4.271276259,3.991861931,3.046141782,4.857483428,5.168722254,4.941106311,4.762348816,2.893362211,3.722466024,4.865918815,3.168321116,4.029452886,6.137913322,4.781884235,2.693765712,5.423914268,5.142004916,2.618238656
MRC1,NM_002438.2,Endogenous,2.272023189,3.343407822,4.5360529,2.883620816,3.687060688,3.655351829,4.040015679,5.471837762,4.089159132,3.748461233,3.613531653,4.046141782,4.3652726,4.907852072,5.193771743,4.659353759,4.699329526,4.46727948,3.995484519,4.039138394,4.110196178,4.524815928,6.389394724,3.948600847,3.586164246,4.390942773,2.996388746,3.891419187,3.825785627,2.82374936,3.69265037,3.160274831,3.921245889,3.50589093,3.023255352,3.891419187,4.909773104,4.311067102,4.514753498,4.792855352,3.925999419,3.455491621,4.023255352,4.239550797,5.255123015,4.710944155,4.831370588,6.424754167,4.329123596,3.885574364,4.203201156,4.399854674,3.698218478,4.351910961,3.122672719,3.965322548,4.266036894,4.814037648,3.716990894,3.651912745
MX1,NM_002462.2,Endogenous,10.72775882,11.11565494,10.77374089,10.37599512,10.91078512,9.242840649,10.42301083,11.45352272,10.63015789,10.87874067,11.95463981,10.53359255,10.94696474,9.465729643,11.39927258,15.05900555,10.37406137,11.07234702,10.71654513,10.84985074,10.98469615,10.96473073,11.4296735,10.9269853,10.65975513,9.862962741,11.74686278,10.70583107,10.03972788,10.78803311,11.01125521,10.54520583,10.66096747,11.00388328,10.82434622,12.00037331,10.9300868,10.27925073,11.82652068,10.41977061,9.809366208,10.68119448,11.30043264,10.54192907,10.81366898,11.38027706,10.87075,11.74274311,10.85932512,10.82386079,10.9945868,11.22054762,10.33513351,10.73034276,11.077243,11.35513082,10.82623068,12.20367224,10.53136196,11.1473703
MX2,NM_002463.1,Endogenous,10.1185518,10.55089105,10.21036695,9.662668376,9.895696449,8.969933275,10.01259661,9.507061216,9.930648645,10.08766173,10.3196947,9.860916255,10.28585299,9.066627409,10.30929444,13.19436751,9.735657559,9.650100347,10.1308408,9.637276948,10.29592961,10.06846929,9.672884951,9.873813198,10.12348773,9.385862401,10.14579207,9.750154252,9.62516088,9.515187315,10.09113121,9.568963139,10.07999137,10.0036725,9.961015518,10.23777163,10.61580433,10.21205859,10.366508,9.639810978,9.717436525,9.612813221,9.933262799,9.443834541,10.03944002,10.38987867,10.00257595,10.23683938,10.57742883,10.15617158,10.25541812,10.3106923,9.998928852,10.06091205,10.39485922,10.36521791,10.15007728,10.19247776,10.03175633,9.118733476
MYC,NM_002467.3,Endogenous,11.27646177,11.887213,11.66738657,11.5551451,11.75616432,10.31967212,9.880884458,11.71321465,11.6545868,12.63070624,11.12511638,11.01362277,10.9097956,10.92884404,11.51718217,11.71942305,12.22414642,11.16388864,10.65947864,11.45478765,12.13953217,11.55737754,11.49214361,11.19083705,10.9939715,10.99874555,11.41511322,11.84887719,11.3940607,11.13391923,12.0404233,11.78759244,11.57906132,11.72758866,12.14934385,11.76936678,12.33349082,11.31647954,11.20713027,11.5674808,11.44709356,11.27828683,12.20449473,11.37032233,12.26509929,10.91402628,11.86264898,11.93957187,12.10560737,12.33579229,11.55508757,11.56981764,11.71818607,11.77774024,12.48780989,11.82485932,12.43009968,11.47917902,11.14611677,11.29245393
MYD88,NM_002468.3,Endogenous,9.82527683,10.0945132,10.17078886,10.13190839,10.14549915,10.29679005,10.42774234,8.949710007,10.28655776,10.17176477,10.10971314,10.48813136,10.27949451,9.94775381,10.31861059,11.29012255,10.31871226,10.31416403,10.43632636,10.11013091,10.33409447,10.08968881,9.539798574,10.68601021,10.24868663,9.864898029,10.2257738,10.41549883,10.45840661,10.44033974,10.09234753,10.12964365,10.11492656,10.07469006,10.24580224,10.16508285,10.07313738,9.903264276,10.2045956,10.29282775,10.09629348,10.36959735,9.85934842,10.29721435,10.09912422,9.700977161,10.42397728,10.11510869,9.967572118,10.25276003,10.0538173,9.713678633,10.42587677,10.26164834,10.24179253,10.50697199,10.23112516,10.01125521,10.48102239,10.3060275
MYL2,NM_000432.3,Endogenous,4.030336078,3.997292408,3.981852653,3.486714373,3.581351247,3.564378169,2.462052319,5.283921772,3.788685711,3.57167681,3.613531653,2.754887502,2.513490746,4.800641097,4.334139179,4.001802243,4.141596278,3.477677328,3.3950628,3.412781525,2.767654798,4.274261661,4.874796966,2.659924558,3.211012193,3.880685525,3.40599236,2.659924558,2.996388746,3.339137385,3.346247774,2.435628594,3.298658316,1.843983844,3.173127433,3.155425432,3.508428653,4.473137488,4.038260575,3.716990894,2.739848103,3.193771743,5.111448698,3.477677328,3.046141782,2.722466024,2.771885579,4.72628629,3.465974465,3.061776198,3.982765463,3.46727948,3.582556003,3.198494154,3.294253136,3.465974465,3.463360886,5.150965784,3.460742564,2.513490746
NFATC3,NM_004555.2,Endogenous,12.05958106,11.77456471,12.00478577,12.2100503,11.89629456,12.07244416,12.17171161,9.610766491,11.91955238,12.07864786,11.97492719,11.88364372,11.98702947,12.07761687,12.05354582,11.66244141,12.02610496,12.07427194,12.03562391,11.99677711,12.11441908,11.98410511,10.72499126,11.93560339,12.14219643,12.04857883,11.92287425,12.06178295,12.04242547,12.06536228,12.08709814,12.1587643,11.9883403,12.0044417,12.01876351,11.94969907,11.947268,11.07944478,11.79189138,12.01931273,10.87663205,12.12953096,11.99284277,11.98395909,11.87415144,11.00132374,12.05922953,11.77106023,11.70584834,11.73796555,12.05131432,11.34065128,12.04156676,12.15317833,11.97950022,11.86146304,11.76966845,12.02906287,12.01162213,11.81912928
NFE2L2,NM_006164.3,Endogenous,9.440931441,9.393111545,9.751025131,9.519420029,9.804260116,9.589857097,9.349856202,9.858400684,9.487096392,9.385862401,9.621868725,9.209209647,10.50575202,9.459144691,9.282161767,9.500742311,9.439581585,9.513392046,9.358145675,9.600080155,9.494755602,9.372364491,9.470557201,8.940401698,9.608199368,9.388555504,9.287666213,9.599912842,9.691603953,9.399747886,9.532063655,9.480891156,9.498629844,9.641509903,9.34615911,9.267020725,9.638490218,8.861583232,9.259766798,9.905838247,9.123552395,9.184404283,9.40641762,9.569191056,9.626092293,9.124121312,9.320890785,9.619119511,9.770779502,9.752731869,9.572700226,9.239264368,9.711770204,9.32851786,9.51477322,9.470353832,9.577844204,9.449231201,9.252736383,8.812658658
NFKB1,NM_003998.2,Endogenous,9.144505299,9.052405025,9.573287416,9.15598192,8.37064382,8.94976836,8.642051693,9.02671708,9.339315572,9.606257141,9.154362449,9.07264178,8.258236237,8.995512785,9.472142491,8.552438555,9.546701573,9.0096327,8.738767837,9.196970898,9.260637316,9.028182348,9.411744004,9.10875966,9.063044477,9.077883864,9.24474438,9.314107365,9.231821179,8.792952934,9.617100087,9.27447134,9.19559367,9.242578689,9.494375606,9.367633159,9.598499201,7.812690743,8.65621032,9.177768334,7.642773763,9.035431464,9.730504103,8.991946939,9.722192761,7.351734323,9.598499201,9.642286405,9.172477515,9.688337743,9.281049077,7.847245307,9.204522239,9.209014642,9.551246833,9.281976378,9.802193217,9.479456935,9.232324984,8.89418114
NLRP3,NM_001079821.2,Endogenous,6.279657007,6.607330314,7.145371767,5.513806537,5.121844298,6.687900522,5.525442506,6.843858256,6.573344228,6.299391206,6.767125077,5.751677946,6.900383817,5.883376437,7.934929248,7.357112092,6.551054528,6.43162296,6.281883675,6.48864354,6.279657007,7.2773339,7.962896005,5.074248523,6.839455765,6.824895114,6.449561375,5.48058827,5.828834649,6.148934105,6.269407241,6.050284014,6.072963272,7.177319866,6.026357447,6.866660751,7.04187814,8.036338483,7.735725245,6.276496666,6.650046479,6.967399199,6.483976963,6.273142859,7.060047384,7.351734323,6.438791853,6.905326829,6.607478275,6.633721813,6.768449015,6.157650097,5.830356747,6.9502351,6.091911357,6.84862294,6.738497644,6.638942669,6.029673735,4.973611276
NOD1,NM_006092.1,Endogenous,8.259602047,9.110013428,8.214027638,8.145524619,9.065416135,8.488322191,8.208722085,7.575841746,8.046851165,8.089582893,8.173827019,8.258424702,8.639340709,8.097926773,8.646738698,9.100110383,8.010667963,8.136683578,8.18611424,8.197069221,8.204522239,8.166112857,8.278635301,7.800641097,8.359617801,8.073873777,8.028292874,8.499407432,8.122206791,7.954952364,8.211304286,8.258236237,8.377557603,7.870919496,8.165610509,8.246075499,8.608032994,9.090826972,8.526381863,8.204228769,8.817815093,8.072588191,8.024807233,7.915042791,8.00966069,9.357486026,8.067380578,8.375647668,8.83092712,8.032872249,8.515739256,9.229635986,8.273655751,8.380287888,8.216260837,8.010276329,7.873074932,7.701756963,8.009100789,7.717950543
NOD2,NM_022162.1,Endogenous,6.653776599,6.337532706,6.725332171,7.654349609,5.849749117,8.001408194,5.881175155,7.093496795,7.327417911,7.346513733,7.307246355,7.526381863,5.82527683,6.910372903,7.950993232,8.284800971,7.281790965,8.457586084,6.035183997,6.9380505,6.956172844,7.628919374,7.065766163,7.090641752,6.865176497,7.416248629,6.827565007,6.464178138,7.235248379,8.069637728,6.415995221,6.690836098,6.348019909,7.719594172,6.766330131,7.071462363,6.479295243,7.434628228,6.751142325,6.720415285,5.956056652,7.972003304,6.668459557,6.694601653,7.808385051,6.455656002,6.726558779,6.424754167,6.274261661,7.087887101,7.261624836,5.735792928,6.778865631,8.092228584,6.547819957,7.354822378,7.884231584,7.242793024,7.765468445,6.303598117
NOS2,NM_000625.4,Endogenous,3.64385619,3.838951767,4.456806149,3.783456654,4.781884235,3.822730148,4.200064862,5.067810784,4.383358695,4.178714641,4.247168,4.778208576,4.6622055,5.007644031,4.959770155,4.659353759,4.324090516,3.941106311,4.781884235,4.808899839,5.164303583,5.088735246,6.272209861,4.746312766,3.666756592,4.106850796,3.90303827,4.333423734,3.13093087,2.970853654,4.274261661,3.738767837,4.415488271,3.3305584,3.931683057,4.444269502,5.261530815,5.846744023,4.934044647,4.43629512,4.652486495,3.866907978,5.346247774,4.411426246,5.447579197,5.112283109,4.390942773,5.812241495,4.09423607,4.526694846,3.901108243,5.434294618,3.997292408,4.615298579,4.83541884,4.519793486,3.962549023,5.04745114,4.577126661,4.21490191
NOX1,NM_007052.4,Endogenous,3.912649865,4.390254956,4.373648211,4.028569152,4.399854674,3.972692654,5.024585638,5.92243574,5.17990909,4.459431619,5.021479727,5.261530815,5.118110506,5.593652558,5.485748821,5.489286023,4.82527683,5.120600774,5.540399306,5.473786912,5.254745198,5.808642468,6.993561151,5.313608657,3.883620816,4.302319051,3.282439805,4.787118983,3.365972428,3.876762491,4.130107179,3.738767837,4.735522177,4.440952198,4.234961095,4.508428653,5.66732447,6.013908845,5.352617299,4.728464765,5.132988043,4.03562391,5.805808349,4.917431755,6.236301267,6.149340669,5.762348816,7.224869925,5.56193706,4.406672716,4.761817143,5.840714991,4.456806149,4.730639956,5.18030702,4.732811872,4.825785627,5.653346693,5.478971805,4.430954271
NR3C1,NM_001018074.1,Endogenous,11.96956999,12.29635989,12.43373669,11.95049393,12.17195549,12.00019019,11.9433866,12.62533214,11.66174248,11.81313584,12.47114427,11.77709501,12.12290239,12.01043369,12.2967155,12.11969336,11.66896917,11.67172681,11.6425662,11.90571041,11.79351796,11.96789629,12.85149139,11.26890453,11.98482785,12.09007602,11.96631077,11.8650218,11.80104546,11.67438208,12.0435605,11.81433812,11.83302447,12.05536718,11.79094305,12.05403445,12.0265684,12.33012699,12.25581641,11.87048417,11.72646512,11.90114974,12.04170364,11.54029274,11.86295112,12.70006252,11.7171923,11.83112511,12.08305709,11.97600913,12.29286225,12.24436681,11.88663778,12.11877889,11.87587987,11.56248572,11.77793335,12.27289801,12.08395793,10.57804241
OAS2,NM_016817.2,Endogenous,11.10624231,10.63103151,10.69866126,11.07943145,9.898465349,10.72699295,10.84722964,8.116603883,11.27557747,11.27121789,11.33805108,11.39274137,10.1309566,10.67373308,10.93582804,13.51846875,11.25986682,11.35606126,11.08937765,11.0423981,11.31061278,11.04876612,8.902043422,11.74620358,11.13392565,11.13313579,11.46005139,11.13187625,11.29824017,11.13782369,11.04295891,11.14594488,11.25871324,11.12426351,11.07561953,11.35514734,10.32034928,9.664465063,10.8166717,10.74991132,10.1018969,11.0715227,11.36529994,11.20739264,11.04681025,10.34089602,11.29693914,11.39249453,10.42542573,11.00760199,11.18691276,10.08353251,11.29958582,10.87634044,10.93671154,11.59566776,11.14944864,11.58142187,11.21411266,11.39564124
OASL,NM_198213.1,Endogenous,7.795195491,6.307428525,7.145371767,7.801934646,6.825658445,8.371863748,8.157599574,6.159669547,7.952915932,7.650046479,7.651769271,9.028872997,7.69034725,6.594697827,7.344828497,10.70044839,7.976993646,8.711253978,8.041001987,7.850061788,7.983905663,7.789077127,7.730979533,9.132422612,7.884414764,6.902314812,7.723285505,7.996784168,8.313699344,8.469967353,6.577126661,7.690067834,7.817559307,7.550515936,7.025139562,7.515384461,6.652916658,7.22342255,7.540321806,7.526694846,8.118785378,7.875104256,7.425677492,8.139090844,7.796623709,6.889473543,7.299299615,7.647674275,6.775709036,7.455738186,7.236875245,7.523718762,7.849248703,7.608883149,7.236970886,8.52524673,7.540011766,7.832383717,8.648537346,8.532862387
OXER1,NM_148962.3,Endogenous,3.784503983,4.140778656,3.86393845,3.486714373,2.695993813,3.822730148,3.725741157,5.283921772,4.700439718,2.503348735,4.408032466,3.428946345,4.06091205,4.622930351,5.485748821,4.368069877,3.815575429,3.363171077,3.799087306,4.039138394,3.657640005,4.7382274,5.165107985,2.475084883,3.814550423,4.390942773,3.98550043,3.250961574,3.252476214,3.63343121,4.130107179,2.435628594,2.438292852,4.817111573,3.434294618,3.98458935,4.298658316,5.516330387,5.050501697,4.069530325,4.568640195,2.46727948,5.639232163,3.553360503,3.456806149,4.710944155,4.141596278,4.941106311,4.177120503,3.212569339,3.517275693,5.293149737,3.168321116,3.730096466,4.526068812,4.047887329,3.203201156,5.423914268,4.441616269,2.403267722
PDGFA,NM_002607.5,Endogenous,3.489286023,3.085764554,3.981852653,4.137503524,2.477677328,3.564378169,2.462052319,5.92243574,3.407352751,3.255500733,4.806324057,3.350497247,3.67468662,4.346247774,4.334139179,3.510961919,4.141596278,3.477677328,3.570462931,2.543495883,4.110196178,3.586164246,4.510961919,2.475084883,3.814550423,4.207892852,3.282439805,3.078951341,1.735522177,3.10433666,2.482848283,2.435628594,3.012568674,4.047887329,2.855989697,3.570462931,2.629939409,4.473137488,3.792855352,3.422233001,3.627606838,2.207892852,4.271276259,3.624100895,3.456806149,4.990501111,3.085764554,4.168321116,3.007195501,3.212569339,3.279471296,3.46727948,3.456806149,3.613531653,3.448900951,3.206330648,3.577730931,4.5360529,3.260025656,1.650764559
PIK3C2G,NM_004570.4,Endogenous,3.64385619,2.937344392,3.596935142,3.313245852,2.477677328,3.249445341,2.763411574,5.067810784,3.221877081,3.473786912,3.613531653,2.485426827,2.86393845,3.415488271,4.334139179,4.102658131,2.526068812,1.819668183,2.687060688,3.653060017,3.518535139,3.970853654,4.365972428,2.82374936,1.906890596,3.458119481,2.996388746,2.066950244,2.684818738,3.22650853,2.22342255,1.867896464,3.163498732,2.286881148,1.475084883,2.792855352,2.039138394,3.381283373,2.893362211,3.576522138,3.250961574,2.687060688,4.271276259,1.992768431,2.87774425,4.857483428,2.937344392,4.474436043,3.007195501,3.473786912,2.827819025,3.708187236,3.582556003,3.488000771,2.702657543,2.887525271,3.203201156,3.981852653,3.147306699,3.192194165
PLA2G4A,NM_024420.2,Endogenous,2.61117238,1.807354922,3.596935142,2.61117238,2.477677328,2.845991771,2.280956314,3.566815154,3.221877081,1.735522177,3.85698569,2.625270489,1.744161096,1.655351829,4.517905554,3.894332742,3.221877081,3.363171077,2.137503524,3.124328135,2.994579724,3.257010618,4.204766751,2.014355293,2.541019153,3.458119481,3.282439805,2.659924558,2.286881148,2.82374936,2.482848283,2.841973119,2.438292852,4.156234798,1.475084883,3.307428525,3.217230716,3.9202933,3.122672719,3.051372102,1.941106311,2.875780063,2.827819025,2.370164281,3.331991778,3.906890596,3.56315813,3.246408087,2.592158002,3.061776198,2.827819025,3.176322773,1.996388746,4.029452886,3.448900951,3.687060688,2.475084883,4.191404729,3.460742564,2.513490746
PLCB1,NM_182734.1,Endogenous,8.386250518,9.059182199,8.062531903,8.299665944,10.09091957,7.854868383,8.523405133,7.575841746,8.004220466,7.107164756,8.312928322,6.520736527,8.820498107,8.142464495,8.501677982,8.040782866,7.458037433,8.602587527,8.222698318,8.12902537,8.473340464,8.464709104,7.221393782,5.34091827,8.613863116,8.040070491,7.77016832,8.897421961,6.845490051,8.360759313,8.516054556,8.31124879,8.741702922,8.521482664,7.286419145,8.305879347,8.406587689,9.145855743,8.516290986,8.759522055,7.611688801,8.472853273,8.058208246,7.649615459,7.686570559,10.30941951,6.230548887,8.178366074,9.004754179,7.007868243,8.37894506,10.1842183,7.738970448,8.959364456,7.832763456,7.825022364,7.180605395,8.272956308,6.804776378,5.803485376
PPP1R12B,NM_002481.3,Endogenous,7.778471434,7.780047576,8.289880563,7.834597458,8.317910009,7.997010074,8.167317781,6.265286858,7.791162889,8.060425739,7.87541148,7.743151394,7.759821621,7.76877981,8.158811626,8.002252452,7.708256223,8.024197765,7.721372659,7.897542973,7.902133891,7.881786959,7.472244052,7.387758869,8.220136447,7.43721109,7.631031505,8.067219218,7.819540461,7.835166157,8.075586111,8.009380767,8.30679083,7.846806693,7.735792928,8.055445136,8.301359007,7.153501365,8.355703467,7.721919446,6.910612752,7.902736874,7.973152038,7.636697116,7.931387586,5.516645558,7.643639769,7.792855352,8.073659592,7.652988339,8.344562227,7.04144013,8.068993189,8.410917687,8.058262372,7.825022364,7.78633498,7.92314918,7.874981348,7.468583317
PRKCA,NM_002737.2,Endogenous,8.547742855,9.563005553,9.692022611,8.815191137,8.958146674,7.625416622,7.657211248,9.056420956,8.371166773,9.736909238,8.906529877,8.148730779,8.67302634,8.370425867,9.256562536,8.90523656,9.014494779,8.019479534,7.500881705,8.807065066,8.675498402,8.479618608,9.316326792,7.765799923,8.500563071,8.279146244,8.200800543,8.913428001,8.838510624,7.656353352,9.289304236,8.633104213,8.322829498,8.453846774,9.04146751,9.031053274,10.21720648,9.121663017,8.912500175,8.98373469,9.712561391,8.284430847,9.226990118,8.375082885,9.554799869,8.204082012,9.33583694,8.995625842,9.908437657,9.479557983,8.735082099,8.941722565,9.008736738,8.829247043,9.501677982,8.402031425,9.661457463,9.175349942,8.808899839,7.356055752
PRKCB,NM_212535.1,Endogenous,11.13440065,11.38029871,11.6144706,11.22582199,11.44175631,11.70433165,11.45461289,10.66869888,11.30438555,11.26621848,11.29739206,11.33549085,11.70695785,11.01303648,11.65341387,11.29742645,11.48367472,11.51815152,11.37544676,11.60137153,11.39644959,11.12818125,11.25152383,11.39234963,11.35843692,10.9467601,11.37253862,11.29479303,11.55181879,11.49596992,11.20533508,11.52110964,11.11254376,11.20641612,11.26833146,11.18359196,11.37325125,11.77599703,11.67592617,11.44587358,12.27184233,11.61476505,11.20666642,11.41764158,11.18532147,11.87008725,11.28928118,11.04368353,11.26790443,11.35491602,11.4493963,11.71497956,11.58810089,11.62783479,11.52251288,11.23499701,11.02681389,11.15488138,11.49737784,11.16093657
